Month,House,Attribute,0,1,2,3,4
0,1,demands,2400,140,11,1200,4000
0,1,durations,7,4,5,2,4
0,1,earliest_starts,0,0,0,0,0
0,1,latest_ends,143,143,143,143,143
0,1,care_factors,2000,5000,1000,1000,2000
0,1,predecessors,0,0,0,-1,-1
0,1,successors,1,3,4,-1,-1
0,1,prec_delays,4,57,99,-1,-1
0,1,preferred_starts,19,77,137,114,125
1,1,astart - ogsa,17,28,137,25,24
1,1,astart - Gecode,13,24,137,22,20
1,1,astart - Gurobi,13,24,137,22,20
2,1,astart - ogsa,6,17,137,22,15
2,1,astart - Gecode,6,17,137,22,15
2,1,astart - Gurobi,6,17,137,22,15
0,2,demands,55,2200,50,1000,68
0,2,durations,7,2,7,3,3
0,2,earliest_starts,0,0,0,0,0
0,2,latest_ends,143,143,143,143,143
0,2,care_factors,0,9000,10000,1000,1000
0,2,predecessors,0,1,-1,-1,-1
0,2,successors,1,4,-1,-1,-1
0,2,prec_delays,43,68,-1,-1,-1
0,2,preferred_starts,21,52,90,132,67
1,2,astart - ogsa,17,52,89,129,67
1,2,astart - Gecode,15,52,89,129,67
1,2,astart - Gurobi,15,52,89,135,67
2,2,astart - ogsa,6,52,86,135,67
2,2,astart - Gecode,6,52,86,135,67
2,2,astart - Gurobi,6,52,86,135,67
0,3,demands,1500,90,2200,5,2400
0,3,durations,2,2,1,7,2
0,3,earliest_starts,0,0,0,0,0
0,3,latest_ends,143,143,143,143,143
0,3,care_factors,0,2000,9000,3000,5000
0,3,predecessors,1,-1,-1,-1,-1
0,3,successors,2,-1,-1,-1,-1
0,3,prec_delays,12,-1,-1,-1,-1
0,3,preferred_starts,124,60,94,17,13
1,3,astart - ogsa,21,60,74,17,13
1,3,astart - Gecode,15,66,80,17,13
1,3,astart - Gurobi,22,66,80,17,13
2,3,astart - ogsa,7,60,74,17,7
2,3,astart - Gecode,6,72,86,17,7
2,3,astart - Gurobi,7,72,86,17,7
