Month,House,Attribute,0,1,2,3,4
0,1,demands,1700,35,2,1000,15
0,1,durations,3,1,5,1,6
0,1,earliest_starts,0,0,0,0,0
0,1,latest_ends,143,143,143,143,143
0,1,care_factors,9000,5000,4000,3000,9000
0,1,predecessors,-1,-1,-1,-1,-1
0,1,successors,-1,-1,-1,-1,-1
0,1,prec_delays,-1,-1,-1,-1,-1
0,1,preferred_starts,81,118,45,120,133
1,1,astart - ogsa,78,118,45,120,133
1,1,astart - Gecode,78,118,45,120,133
2,1,astart - ogsa,75,118,45,120,133
2,1,astart - Gecode,75,118,45,120,133
3,1,astart - ogsa,81,118,45,120,133
3,1,astart - Gecode,81,118,45,120,133
4,1,astart - ogsa,81,118,45,120,133
4,1,astart - Gecode,81,118,45,120,133
5,1,astart - ogsa,81,118,45,120,133
5,1,astart - Gecode,81,118,45,120,133
6,1,astart - ogsa,81,118,45,123,133
6,1,astart - Gecode,81,118,45,123,133
7,1,astart - ogsa,81,118,45,120,133
7,1,astart - Gecode,81,118,45,120,133
8,1,astart - ogsa,81,118,45,129,133
8,1,astart - Gecode,81,118,45,123,133
9,1,astart - ogsa,81,118,45,120,133
9,1,astart - Gecode,81,118,45,120,133
10,1,astart - ogsa,78,118,45,123,133
10,1,astart - Gecode,78,118,45,123,133
11,1,astart - ogsa,81,118,45,123,133
11,1,astart - Gecode,81,118,45,123,133
12,1,astart - ogsa,78,118,45,120,133
12,1,astart - Gecode,78,118,45,120,133
0,2,demands,130,1200,1200,5,2200
0,2,durations,4,7,5,1,6
0,2,earliest_starts,0,0,0,0,0
0,2,latest_ends,143,143,143,143,143
0,2,care_factors,6000,1000,10000,8000,6000
0,2,predecessors,-1,-1,-1,-1,-1
0,2,successors,-1,-1,-1,-1,-1
0,2,prec_delays,-1,-1,-1,-1,-1
0,2,preferred_starts,51,25,23,57,10
1,2,astart - ogsa,51,17,23,57,10
1,2,astart - Gecode,51,17,23,57,10
2,2,astart - ogsa,51,6,22,57,6
2,2,astart - Gecode,51,6,22,57,6
3,2,astart - ogsa,51,15,22,57,12
3,2,astart - Gecode,51,15,22,57,12
4,2,astart - ogsa,51,20,23,57,12
4,2,astart - Gecode,51,20,23,57,12
5,2,astart - ogsa,51,20,23,57,18
5,2,astart - Gecode,51,20,23,57,18
6,2,astart - ogsa,51,20,23,57,18
6,2,astart - Gecode,51,20,23,57,18
7,2,astart - ogsa,51,18,23,57,18
7,2,astart - Gecode,51,18,23,57,18
8,2,astart - ogsa,51,23,23,57,18
8,2,astart - Gecode,51,23,23,57,18
9,2,astart - ogsa,51,23,23,57,15
9,2,astart - Gecode,51,23,23,57,15
10,2,astart - ogsa,51,17,21,57,18
10,2,astart - Gecode,51,17,21,57,18
11,2,astart - ogsa,51,9,23,57,10
11,2,astart - Gecode,51,9,23,57,10
12,2,astart - ogsa,51,15,23,57,10
12,2,astart - Gecode,51,15,23,57,10
0,3,demands,2100,35,1200,700,72
0,3,durations,3,2,1,6,10
0,3,earliest_starts,0,0,0,0,0
0,3,latest_ends,143,143,143,143,143
0,3,care_factors,2000,8000,9000,7000,8000
0,3,predecessors,0,-1,-1,-1,-1
0,3,successors,3,-1,-1,-1,-1
0,3,prec_delays,92,-1,-1,-1,-1
0,3,preferred_starts,75,1,126,109,38
1,3,astart - ogsa,21,1,126,109,38
1,3,astart - Gecode,21,1,126,109,38
2,3,astart - ogsa,6,1,126,101,38
2,3,astart - Gecode,21,1,126,109,38
3,3,astart - ogsa,18,1,126,109,38
3,3,astart - Gecode,18,1,126,109,38
4,3,astart - ogsa,21,1,126,114,38
4,3,astart - Gecode,21,1,126,114,38
5,3,astart - ogsa,21,1,126,114,35
5,3,astart - Gecode,21,1,126,114,35
6,3,astart - ogsa,24,1,126,114,38
6,3,astart - Gecode,24,1,126,111,38
7,3,astart - ogsa,21,1,126,90,38
7,3,astart - Gecode,21,1,126,90,38
8,3,astart - ogsa,24,1,126,87,38
8,3,astart - Gecode,24,1,126,87,38
9,3,astart - ogsa,75,1,126,87,38
9,3,astart - Gecode,75,1,126,87,38
10,3,astart - ogsa,21,1,126,99,38
10,3,astart - Gecode,75,1,126,126,38
11,3,astart - ogsa,84,1,126,105,38
11,3,astart - Gecode,84,1,126,105,38
12,3,astart - ogsa,18,1,126,102,38
12,3,astart - Gecode,22,1,126,117,38
0,4,demands,2400,80,350,5000,1200
0,4,durations,1,2,3,4,6
0,4,earliest_starts,0,0,0,0,0
0,4,latest_ends,143,143,143,143,143
0,4,care_factors,10000,7000,0,3000,9000
0,4,predecessors,0,0,1,-1,-1
0,4,successors,1,2,4,-1,-1
0,4,prec_delays,125,21,104,-1,-1
0,4,preferred_starts,35,53,109,14,76
1,4,astart - ogsa,35,53,42,15,75
1,4,astart - Gecode,35,53,42,15,75
2,4,astart - ogsa,35,53,42,6,72
2,4,astart - Gecode,35,53,42,6,72
3,4,astart - ogsa,36,53,57,15,76
3,4,astart - Gecode,36,53,57,15,76
4,4,astart - ogsa,35,53,42,20,76
4,4,astart - Gecode,35,53,42,20,76
5,4,astart - ogsa,35,53,36,21,76
5,4,astart - Gecode,32,53,33,21,76
6,4,astart - ogsa,35,53,36,18,76
6,4,astart - Gecode,32,53,33,18,76
7,4,astart - ogsa,35,53,36,18,76
7,4,astart - Gecode,32,53,33,18,76
8,4,astart - ogsa,32,53,33,23,76
8,4,astart - Gecode,29,53,30,23,76
9,4,astart - ogsa,35,53,57,17,76
9,4,astart - Gecode,29,53,30,17,76
10,4,astart - ogsa,35,53,42,20,75
10,4,astart - Gecode,35,53,42,20,75
11,4,astart - ogsa,29,53,42,11,76
11,4,astart - Gecode,29,53,42,11,76
12,4,astart - ogsa,35,53,42,15,69
12,4,astart - Gecode,29,53,30,15,69
0,5,demands,15,6000,300,50,72
0,5,durations,5,3,4,1,4
0,5,earliest_starts,0,0,0,0,0
0,5,latest_ends,143,143,143,143,143
0,5,care_factors,8000,3000,6000,7000,1000
0,5,predecessors,0,-1,-1,-1,-1
0,5,successors,1,-1,-1,-1,-1
0,5,prec_delays,27,-1,-1,-1,-1
0,5,preferred_starts,20,94,36,141,124
1,5,astart - ogsa,20,25,36,141,124
1,5,astart - Gecode,16,21,36,141,124
2,5,astart - ogsa,20,25,36,141,124
2,5,astart - Gecode,16,21,36,141,124
3,5,astart - ogsa,20,25,36,141,124
3,5,astart - Gecode,16,21,36,141,124
4,5,astart - ogsa,20,25,35,141,124
4,5,astart - Gecode,19,24,35,141,124
5,5,astart - ogsa,20,25,32,141,124
5,5,astart - Gecode,16,21,32,141,124
6,5,astart - ogsa,20,25,32,141,124
6,5,astart - Gecode,19,24,32,141,124
7,5,astart - ogsa,20,25,32,141,124
7,5,astart - Gecode,19,24,32,141,124
8,5,astart - ogsa,20,25,32,141,124
8,5,astart - Gecode,20,25,32,141,124
9,5,astart - ogsa,20,27,32,141,126
9,5,astart - Gecode,20,27,32,141,126
10,5,astart - ogsa,20,25,36,141,124
10,5,astart - Gecode,16,21,36,141,124
11,5,astart - ogsa,20,27,26,141,124
11,5,astart - Gecode,10,15,26,141,124
12,5,astart - ogsa,20,25,36,141,126
12,5,astart - Gecode,16,21,36,141,126
0,6,demands,2400,1000,140,350,300
0,6,durations,3,1,5,4,2
0,6,earliest_starts,0,0,0,0,0
0,6,latest_ends,143,143,143,143,143
0,6,care_factors,10000,8000,0,2000,5000
0,6,predecessors,0,-1,-1,-1,-1
0,6,successors,2,-1,-1,-1,-1
0,6,prec_delays,16,-1,-1,-1,-1
0,6,preferred_starts,33,130,96,132,48
1,6,astart - ogsa,27,130,30,132,48
1,6,astart - Gecode,27,130,30,132,48
2,6,astart - ogsa,24,130,27,132,48
2,6,astart - Gecode,21,130,24,132,48
3,6,astart - ogsa,21,130,24,132,48
