Month,House,Attribute,0,1,2,3,4
0,1,demands,5,1200,1000,2100,700
0,1,durations,5,4,1,3,7
0,1,earliest_starts,0,0,0,0,0
0,1,latest_ends,143,143,143,143,143
0,1,care_factors,6000,4000,2000,4000,0
0,1,predecessors,3,-1,-1,-1,-1
0,1,successors,4,-1,-1,-1,-1
0,1,prec_delays,100,-1,-1,-1,-1
0,1,preferred_starts,116,92,128,103,113
1,1,astart - ogsa,116,128,129,129,132
1,1,astart - Gecode,116,128,129,128,131
1,1,astart - Gurobi,116,128,129,128,131
2,1,astart - ogsa,116,102,129,103,131
2,1,astart - Gecode,116,102,129,103,131
2,1,astart - Gurobi,116,102,129,103,131
0,2,demands,5,2400,15,650,75
0,2,durations,8,3,8,2,1
0,2,earliest_starts,0,0,0,0,0
0,2,latest_ends,143,143,143,143,143
0,2,care_factors,6000,1000,0,9000,10000
0,2,predecessors,0,2,-1,-1,-1
0,2,successors,1,4,-1,-1,-1
0,2,prec_delays,34,63,-1,-1,-1
0,2,preferred_starts,1,47,63,108,137
1,2,astart - ogsa,1,21,15,108,86
1,2,astart - Gecode,1,21,129,108,137
1,2,astart - Gurobi,1,21,129,108,137
2,2,astart - ogsa,1,15,6,108,77
2,2,astart - Gecode,1,15,129,108,137
2,2,astart - Gurobi,1,15,129,108,137
0,3,demands,80,2200,50,72,100
0,3,durations,4,5,5,4,3
0,3,earliest_starts,0,0,0,0,0
0,3,latest_ends,143,143,143,143,143
0,3,care_factors,3000,0,8000,6000,5000
0,3,predecessors,0,3,-1,-1,-1
0,3,successors,1,4,-1,-1,-1
0,3,prec_delays,118,31,-1,-1,-1
0,3,preferred_starts,105,116,46,14,46
1,3,astart - ogsa,108,133,46,14,46
1,3,astart - Gecode,108,129,46,14,46
1,3,astart - Gurobi,108,129,46,14,46
2,3,astart - ogsa,105,133,46,14,46
2,3,astart - Gecode,105,133,46,14,46
2,3,astart - Gurobi,105,133,46,14,46
