Month,House,Attribute,0,1,2,3,4
0,0,demands,80,700,6000,1100,75
0,0,durations,1,5,3,6,5
0,0,preferred_starts,128,30,100,53,111
0,0,earliest_starts,0,0,0,0,0
0,0,latest_ends,143,143,143,143,143
0,0,predecessors,-1,-1,-1,-1,-1
0,0,successors,-1,-1,-1,-1,-1
0,0,prec_delays,-1,-1,-1,-1,-1
1,1,astart - ogsa,19,30,19,15,19
1,1,astart - optimised,16,31,16,16,16
2,1,astart - ogsa,8,25,6,6,6
2,1,astart - optimised,7,26,7,7,7
3,1,astart - ogsa,17,22,16,15,16
3,1,astart - optimised,16,23,16,16,16
4,1,astart - ogsa,21,30,21,18,20
4,1,astart - optimised,22,31,22,19,20
5,1,astart - ogsa,22,30,21,21,21
5,1,astart - optimised,22,31,22,22,22
6,1,astart - ogsa,25,30,24,21,22
6,1,astart - optimised,25,31,25,22,23
7,1,astart - ogsa,23,28,18,18,18
7,1,astart - optimised,19,29,19,19,19
8,1,astart - ogsa,26,28,24,21,22
8,1,astart - optimised,25,29,25,22,23
9,1,astart - ogsa,28,28,27,24,25
9,1,astart - optimised,28,29,28,25,26
10,1,astart - ogsa,23,21,21,18,19
10,1,astart - optimised,22,22,22,19,20
11,1,astart - ogsa,10,25,11,9,10
11,1,astart - optimised,10,26,10,10,10
12,1,astart - ogsa,15,28,17,15,15
12,1,astart - optimised,16,29,16,16,16
0,1,demands,6000,75,400,300,72
0,1,durations,2,1,7,4,5
0,1,preferred_starts,122,70,98,110,14
0,1,earliest_starts,0,0,0,0,0
0,1,latest_ends,143,143,143,143,143
0,1,predecessors,1,-1,-1,-1,-1
0,1,successors,2,-1,-1,-1,-1
0,1,prec_delays,46,-1,-1,-1,-1
1,2,astart - ogsa,22,23,17,15,14
1,2,astart - optimised,16,16,17,16,15
2,2,astart - ogsa,6,6,5,6,14
2,2,astart - optimised,7,4,7,7,15
3,2,astart - ogsa,17,16,14,17,14
3,2,astart - optimised,16,13,15,16,15
4,2,astart - ogsa,22,22,18,20,14
4,2,astart - optimised,22,19,20,21,15
5,2,astart - ogsa,22,21,21,21,14
5,2,astart - optimised,22,19,21,22,15
6,2,astart - ogsa,25,25,19,23,14
6,2,astart - optimised,25,19,21,24,15
7,2,astart - ogsa,20,23,19,20,14
7,2,astart - optimised,19,16,19,19,15
8,2,astart - ogsa,24,26,21,23,14
8,2,astart - optimised,25,22,23,24,15
9,2,astart - ogsa,28,27,23,26,14
9,2,astart - optimised,28,19,24,27,15
10,2,astart - ogsa,21,21,17,20,14
10,2,astart - optimised,22,16,18,21,15
11,2,astart - ogsa,9,10,9,10,14
11,2,astart - optimised,10,10,11,10,15
12,2,astart - ogsa,15,18,14,17,14
12,2,astart - optimised,16,10,15,16,15
0,2,demands,2400,900,50,55,2400
0,2,durations,5,2,2,2,1
0,2,preferred_starts,111,55,74,43,9
