Month,House,Attribute,0,1,2,3,4
0,1,demands,100,2,120,1700,3500
0,1,durations,6,3,6,3,1
0,1,preferred_starts,80,84,89,114,78
0,1,earliest_starts,0,0,0,0,0
0,1,latest_ends,143,143,143,143,143
0,1,care_factors,8100,4500,1800,3600,900
0,1,predecessors,-1,-1,-1,-1,-1
0,1,successors,-1,-1,-1,-1,-1
0,1,prec_delays,-1,-1,-1,-1,-1
1,1,astart - ogsa,75,84,75,129,23
1,1,astart - Gecode,75,84,75,129,23
1,1,astart - Gurobi,75,84,75,129,23
2,1,astart - ogsa,80,84,84,129,8
2,1,astart - Gecode,80,84,84,129,8
2,1,astart - Gurobi,80,84,84,129,8
0,2,demands,56,2,900,2100,148
0,2,durations,4,7,1,4,5
0,2,preferred_starts,9,75,53,70,62
0,2,earliest_starts,0,0,0,0,0
0,2,latest_ends,143,143,143,143,143
0,2,care_factors,5400,0,900,9000,3600
0,2,predecessors,0,0,2,-1,-1
0,2,successors,2,3,4,-1,-1
0,2,prec_delays,100,47,98,-1,-1
1,2,astart - ogsa,9,16,54,70,62
1,2,astart - Gecode,9,15,54,59,62
1,2,astart - Gurobi,9,17,54,59,62
2,2,astart - ogsa,9,6,23,70,62
2,2,astart - Gecode,15,6,23,66,62
2,2,astart - Gurobi,15,6,53,66,62
0,3,demands,5,60,10,1200,4000
0,3,durations,1,4,4,3,3
0,3,preferred_starts,125,129,24,79,50
0,3,earliest_starts,0,0,0,0,0
0,3,latest_ends,143,143,143,143,143
0,3,care_factors,1800,0,8100,9000,6300
0,3,predecessors,2,2,-1,-1,-1
0,3,successors,3,4,-1,-1,-1
0,3,prec_delays,107,5,-1,-1,-1
1,3,astart - ogsa,125,18,24,78,21
1,3,astart - Gecode,125,15,23,78,27
1,3,astart - Gurobi,125,15,23,78,27
2,3,astart - ogsa,125,6,24,75,21
2,3,astart - Gecode,125,6,17,75,21
2,3,astart - Gurobi,125,6,17,75,21
0,4,demands,1000,4,1200,1000,1100
0,4,durations,3,3,1,5,3
0,4,preferred_starts,91,110,75,41,76
0,4,earliest_starts,0,0,0,0,0
0,4,latest_ends,143,143,143,143,143
0,4,care_factors,2700,1800,4500,6300,1800
0,4,predecessors,0,-1,-1,-1,-1
0,4,successors,1,-1,-1,-1,-1
0,4,prec_delays,72,-1,-1,-1,-1
1,4,astart - ogsa,75,110,75,41,21
1,4,astart - Gecode,75,110,75,41,21
1,4,astart - Gurobi,75,110,75,41,21
2,4,astart - ogsa,102,110,75,22,21
2,4,astart - Gecode,102,110,75,22,21
2,4,astart - Gurobi,102,110,75,22,21
0,5,demands,120,650,15,1200,700
0,5,durations,6,5,3,4,5
0,5,preferred_starts,35,138,108,93,12
0,5,earliest_starts,0,0,0,0,0
0,5,latest_ends,143,143,143,143,143
0,5,care_factors,9000,7200,3600,2700,0
0,5,predecessors,0,-1,-1,-1,-1
0,5,successors,1,-1,-1,-1,-1
0,5,prec_delays,14,-1,-1,-1,-1
1,5,astart - ogsa,35,135,108,128,19
1,5,astart - Gecode,35,55,108,128,15
1,5,astart - Gurobi,35,55,108,128,19
2,5,astart - ogsa,35,135,108,102,6
2,5,astart - Gecode,35,55,108,102,6
2,5,astart - Gurobi,35,55,108,102,6
0,6,demands,550,550,8,400,52
0,6,durations,5,6,3,4,7
0,6,preferred_starts,42,114,82,0,106
0,6,earliest_starts,0,0,0,0,0
0,6,latest_ends,143,143,143,143,143
0,6,care_factors,8100,6300,2700,4500,1800
0,6,predecessors,-1,-1,-1,-1,-1
0,6,successors,-1,-1,-1,-1,-1
0,6,prec_delays,-1,-1,-1,-1,-1
1,6,astart - ogsa,42,114,81,0,108
1,6,astart - Gecode,42,114,81,0,108
1,6,astart - Gurobi,42,114,81,0,108
2,6,astart - ogsa,42,114,82,5,106
2,6,astart - Gecode,42,114,82,5,106
2,6,astart - Gurobi,42,114,82,5,106
0,7,demands,5000,2300,350,1700,100
0,7,durations,1,1,4,8,5
0,7,preferred_starts,109,47,56,60,116
0,7,earliest_starts,0,0,0,0,0
0,7,latest_ends,143,143,143,143,143
0,7,care_factors,1800,6300,9000,3600,8100
0,7,predecessors,1,-1,-1,-1,-1
0,7,successors,3,-1,-1,-1,-1
0,7,prec_delays,7,-1,-1,-1,-1
1,7,astart - ogsa,129,47,56,17,116
1,7,astart - Gecode,129,18,56,19,116
1,7,astart - Gurobi,129,18,56,19,116
2,7,astart - ogsa,135,47,56,15,116
2,7,astart - Gecode,135,18,56,19,116
2,7,astart - Gurobi,135,18,56,19,116
0,8,demands,150,1200,1500,62,300
0,8,durations,3,2,1,3,1
0,8,preferred_starts,123,114,89,63,45
0,8,earliest_starts,0,0,0,0,0
0,8,latest_ends,143,143,143,143,143
0,8,care_factors,2700,8100,8100,4500,5400
0,8,predecessors,-1,-1,-1,-1,-1
0,8,successors,-1,-1,-1,-1,-1
0,8,prec_delays,-1,-1,-1,-1,-1
1,8,astart - ogsa,123,114,80,63,45
1,8,astart - Gecode,123,114,80,63,45
1,8,astart - Gurobi,123,114,80,63,45
