Month,House,Attribute,0,1,2,3,4
0,1,demands,72,4,3600,15,15
0,1,durations,2,3,8,2,4
0,1,earliest_starts,0,0,0,0,0
0,1,latest_ends,143,143,143,143,143
0,1,care_factors,7000,3000,2000,0,8000
0,1,predecessors,-1,-1,-1,-1,-1
0,1,successors,-1,-1,-1,-1,-1
0,1,prec_delays,-1,-1,-1,-1,-1
0,1,preferred_starts,104,105,78,69,96
1,1,astart - ogsa,108,105,16,22,95
1,1,astart - Gecode,108,105,16,15,95
1,1,astart - Gurobi,108,105,16,22,95
2,1,astart - ogsa,104,105,6,6,96
2,1,astart - Gecode,104,105,6,6,96
2,1,astart - Gurobi,104,105,6,7,96
3,1,astart - ogsa,104,105,15,17,96
3,1,astart - Gecode,104,105,15,15,96
3,1,astart - Gurobi,104,105,15,19,96
4,1,astart - ogsa,104,105,19,21,96
4,1,astart - Gecode,104,105,19,21,96
4,1,astart - Gurobi,104,105,19,22,96
5,1,astart - ogsa,104,105,19,22,96
5,1,astart - Gecode,104,105,19,21,96
5,1,astart - Gurobi,104,105,19,22,96
6,1,astart - ogsa,104,105,19,24,96
6,1,astart - Gecode,104,105,19,24,96
6,1,astart - Gurobi,104,105,19,25,96
7,1,astart - ogsa,104,105,18,22,96
7,1,astart - Gecode,104,105,18,18,96
7,1,astart - Gurobi,104,105,18,22,96
8,1,astart - ogsa,104,105,22,24,96
8,1,astart - Gecode,104,105,22,24,96
8,1,astart - Gurobi,104,105,22,25,96
9,1,astart - ogsa,104,105,22,27,96
9,1,astart - Gecode,104,105,22,27,96
9,1,astart - Gurobi,104,105,22,28,96
10,1,astart - ogsa,104,105,16,22,96
10,1,astart - Gecode,104,105,16,21,96
10,1,astart - Gurobi,104,105,16,22,96
11,1,astart - ogsa,104,105,9,10,96
11,1,astart - Gecode,104,105,9,9,96
11,1,astart - Gurobi,104,105,9,13,96
12,1,astart - ogsa,104,105,15,18,96
12,1,astart - Gecode,104,105,15,15,96
12,1,astart - Gurobi,104,105,15,19,96
0,2,demands,2300,75,120,5000,130
0,2,durations,4,2,2,2,3
0,2,earliest_starts,0,0,0,0,0
0,2,latest_ends,143,143,143,143,143
0,2,care_factors,10000,8000,9000,6000,9000
0,2,predecessors,2,-1,-1,-1,-1
0,2,successors,4,-1,-1,-1,-1
0,2,prec_delays,76,-1,-1,-1,-1
0,2,preferred_starts,32,46,127,65,138
1,2,astart - ogsa,26,46,127,22,138
1,2,astart - Gecode,26,46,127,22,138
1,2,astart - Gurobi,26,46,127,22,138
2,2,astart - ogsa,23,46,127,22,138
2,2,astart - Gecode,23,46,127,22,138
2,2,astart - Gurobi,23,46,127,22,138
3,2,astart - ogsa,20,46,127,69,138
3,2,astart - Gecode,20,46,127,69,138
3,2,astart - Gurobi,20,46,127,69,138
4,2,astart - ogsa,26,46,127,25,138
4,2,astart - Gecode,26,46,127,25,138
4,2,astart - Gurobi,26,46,127,25,138
5,2,astart - ogsa,26,46,127,22,138
5,2,astart - Gecode,26,46,127,22,138
5,2,astart - Gurobi,26,46,127,22,138
6,2,astart - ogsa,26,46,127,25,138
6,2,astart - Gecode,26,46,127,25,138
6,2,astart - Gurobi,26,46,127,25,138
7,2,astart - ogsa,26,46,127,25,138
7,2,astart - Gecode,26,46,127,25,138
7,2,astart - Gurobi,26,46,127,25,138
8,2,astart - ogsa,26,46,127,28,138
8,2,astart - Gecode,26,46,127,28,138
8,2,astart - Gurobi,26,46,127,28,138
9,2,astart - ogsa,26,46,127,65,138
9,2,astart - Gecode,26,46,127,65,138
9,2,astart - Gurobi,26,46,127,65,138
10,2,astart - ogsa,20,46,127,75,138
10,2,astart - Gecode,20,46,127,75,138
10,2,astart - Gurobi,20,46,127,75,138
11,2,astart - ogsa,26,46,127,72,138
11,2,astart - Gecode,26,46,127,72,138
11,2,astart - Gurobi,26,46,127,72,138
12,2,astart - ogsa,26,46,127,22,138
12,2,astart - Gecode,26,46,127,22,138
12,2,astart - Gurobi,26,46,127,22,138
0,3,demands,6000,1000,900,2400,700
0,3,durations,4,1,6,4,1
0,3,earliest_starts,0,0,0,0,0
0,3,latest_ends,143,143,143,143,143
0,3,care_factors,0,8000,1000,0,3000
0,3,predecessors,-1,-1,-1,-1,-1
0,3,successors,-1,-1,-1,-1,-1
0,3,prec_delays,-1,-1,-1,-1,-1
0,3,preferred_starts,99,37,29,29,101
1,3,astart - ogsa,20,37,18,16,108
1,3,astart - Gecode,15,37,18,15,108
1,3,astart - Gurobi,20,37,18,20,108
2,3,astart - ogsa,6,37,6,6,102
2,3,astart - Gecode,6,37,6,6,102
2,3,astart - Gurobi,6,37,6,6,102
3,3,astart - ogsa,16,37,18,17,101
3,3,astart - Gecode,15,37,18,15,101
3,3,astart - Gurobi,17,37,18,17,101
4,3,astart - ogsa,20,37,21,21,102
4,3,astart - Gecode,20,37,21,20,102
4,3,astart - Gurobi,21,37,21,21,102
5,3,astart - ogsa,21,35,21,21,101
5,3,astart - Gecode,21,35,21,21,101
5,3,astart - Gurobi,21,35,21,21,101
6,3,astart - ogsa,23,35,21,23,98
6,3,astart - Gecode,23,35,21,23,98
6,3,astart - Gurobi,23,35,21,23,98
7,3,astart - ogsa,20,35,21,20,101
7,3,astart - Gecode,18,35,21,18,101
7,3,astart - Gurobi,20,35,21,20,101
8,3,astart - ogsa,23,35,24,23,101
8,3,astart - Gecode,23,35,24,23,101
8,3,astart - Gurobi,24,35,24,24,101
9,3,astart - ogsa,26,35,24,26,101
9,3,astart - Gecode,26,35,24,26,101
9,3,astart - Gurobi,26,35,24,26,101
10,3,astart - ogsa,20,37,18,20,101
10,3,astart - Gecode,20,37,18,20,101
10,3,astart - Gurobi,20,37,18,20,101
11,3,astart - ogsa,10,35,12,10,102
11,3,astart - Gecode,9,35,12,9,102
11,3,astart - Gurobi,11,37,12,11,102
12,3,astart - ogsa,16,37,18,17,102
12,3,astart - Gecode,15,37,18,15,102
12,3,astart - Gurobi,17,37,18,17,102
0,4,demands,1700,148,1200,550,30
0,4,durations,4,5,5,1,5
0,4,earliest_starts,0,0,0,0,0
0,4,latest_ends,143,143,143,143,143
0,4,care_factors,0,8000,6000,6000,5000
0,4,predecessors,-1,-1,-1,-1,-1
0,4,successors,-1,-1,-1,-1,-1
0,4,prec_delays,-1,-1,-1,-1,-1
0,4,preferred_starts,52,32,99,129,110
1,4,astart - ogsa,19,32,108,129,110
1,4,astart - Gecode,15,32,108,129,110
1,4,astart - Gurobi,20,32,108,129,110
2,4,astart - ogsa,6,32,102,129,110
2,4,astart - Gecode,6,32,102,129,110
2,4,astart - Gurobi,6,32,102,129,110
3,4,astart - ogsa,17,32,97,129,110
3,4,astart - Gecode,15,32,97,129,110
3,4,astart - Gurobi,17,32,97,129,110
4,4,astart - ogsa,20,32,114,129,110
4,4,astart - Gecode,20,32,114,129,110
4,4,astart - Gurobi,21,32,114,129,110
5,4,astart - ogsa,21,32,88,129,110
5,4,astart - Gecode,21,32,88,129,110
5,4,astart - Gurobi,21,32,88,129,110
6,4,astart - ogsa,23,32,85,129,110
6,4,astart - Gecode,23,32,85,129,110
6,4,astart - Gurobi,23,32,85,129,110
7,4,astart - ogsa,20,32,88,129,110
7,4,astart - Gecode,18,32,88,129,110
7,4,astart - Gurobi,20,32,88,129,110
8,4,astart - ogsa,23,32,88,129,110
8,4,astart - Gecode,23,32,88,129,110
8,4,astart - Gurobi,24,32,88,129,110
9,4,astart - ogsa,26,32,87,129,110
9,4,astart - Gecode,26,32,87,129,110
9,4,astart - Gurobi,26,32,87,129,110
10,4,astart - ogsa,20,32,88,129,110
10,4,astart - Gecode,20,32,88,129,110
10,4,astart - Gurobi,20,32,88,129,110
11,4,astart - ogsa,9,32,85,129,110
11,4,astart - Gecode,9,32,85,129,110
11,4,astart - Gurobi,11,32,85,129,110
12,4,astart - ogsa,15,32,100,129,110
12,4,astart - Gecode,15,32,100,129,110
12,4,astart - Gurobi,17,32,100,129,110
0,5,demands,1,1700,2300,75,2
0,5,durations,7,3,4,5,1
0,5,earliest_starts,0,0,0,0,0
0,5,latest_ends,143,143,143,143,143
0,5,care_factors,0,8000,5000,3000,7000
0,5,predecessors,0,0,-1,-1,-1
0,5,successors,1,4,-1,-1,-1
0,5,prec_delays,112,27,-1,-1,-1
0,5,preferred_starts,38,103,119,101,62
1,5,astart - ogsa,16,108,128,108,50
1,5,astart - Gecode,28,108,128,108,62
1,5,astart - Gurobi,28,108,128,108,62
2,5,astart - ogsa,6,103,134,102,40
2,5,astart - Gecode,28,103,134,102,62
2,5,astart - Gurobi,28,103,134,102,62
3,5,astart - ogsa,14,105,126,101,48
3,5,astart - Gecode,55,105,126,101,62
3,5,astart - Gurobi,55,105,126,101,62
4,5,astart - ogsa,20,114,128,101,54
4,5,astart - Gecode,28,114,128,101,62
4,5,astart - Gurobi,28,114,128,101,62
5,5,astart - ogsa,20,96,128,100,54
5,5,astart - Gecode,28,96,128,100,62
5,5,astart - Gurobi,28,96,128,100,62
6,5,astart - ogsa,20,87,128,100,54
6,5,astart - Gecode,28,87,128,100,62
6,5,astart - Gurobi,28,87,128,100,62
7,5,astart - ogsa,18,90,135,100,52
7,5,astart - Gecode,28,90,135,100,62
7,5,astart - Gurobi,28,90,135,100,62
8,5,astart - ogsa,21,90,26,100,55
8,5,astart - Gecode,28,90,26,100,62
8,5,astart - Gurobi,28,90,26,100,62
9,5,astart - ogsa,23,87,87,101,57
9,5,astart - Gecode,28,87,87,101,62
9,5,astart - Gurobi,28,87,87,101,62
10,5,astart - ogsa,17,90,128,101,51
10,5,astart - Gecode,28,90,128,101,62
10,5,astart - Gurobi,28,90,128,101,62
11,5,astart - ogsa,9,102,129,101,43
11,5,astart - Gecode,28,102,129,101,62
11,5,astart - Gurobi,28,102,129,101,62
12,5,astart - ogsa,14,102,129,101,48
12,5,astart - Gecode,28,102,129,101,62
12,5,astart - Gurobi,28,102,129,101,62
0,6,demands,2200,100,80,5,50
0,6,durations,2,1,5,5,5
0,6,earliest_starts,0,0,0,0,0
0,6,latest_ends,143,143,143,143,143
0,6,care_factors,10000,3000,8000,8000,2000
0,6,predecessors,0,3,-1,-1,-1
0,6,successors,2,4,-1,-1,-1
0,6,prec_delays,130,57,-1,-1,-1
0,6,preferred_starts,24,66,42,8,67
1,6,astart - ogsa,24,66,42,8,67
1,6,astart - Gecode,24,66,42,8,67
1,6,astart - Gurobi,24,66,42,8,67
2,6,astart - ogsa,24,66,42,8,67
2,6,astart - Gecode,24,66,42,8,67
2,6,astart - Gurobi,24,66,42,8,67
3,6,astart - ogsa,22,66,42,8,67
3,6,astart - Gecode,22,66,42,8,67
3,6,astart - Gurobi,22,66,42,8,67
4,6,astart - ogsa,24,66,42,8,67
4,6,astart - Gecode,24,66,42,8,67
4,6,astart - Gurobi,24,66,42,8,67
5,6,astart - ogsa,24,66,42,8,67
5,6,astart - Gecode,24,66,42,8,67
5,6,astart - Gurobi,24,66,42,8,67
6,6,astart - ogsa,24,66,42,8,67
6,6,astart - Gecode,24,66,42,8,67
6,6,astart - Gurobi,24,66,42,8,67
7,6,astart - ogsa,24,66,42,8,67
7,6,astart - Gecode,24,66,42,8,67
7,6,astart - Gurobi,24,66,42,8,67
8,6,astart - ogsa,24,66,42,8,67
8,6,astart - Gecode,24,66,42,8,67
8,6,astart - Gurobi,24,66,42,8,67
9,6,astart - ogsa,24,66,42,8,67
9,6,astart - Gecode,24,66,42,8,67
9,6,astart - Gurobi,24,66,42,8,67
10,6,astart - ogsa,22,66,42,8,67
10,6,astart - Gecode,22,66,42,8,67
10,6,astart - Gurobi,22,66,42,8,67
11,6,astart - ogsa,24,66,42,8,67
11,6,astart - Gecode,24,66,42,8,67
11,6,astart - Gurobi,24,66,42,8,67
12,6,astart - ogsa,22,66,42,8,67
12,6,astart - Gecode,22,66,42,8,67
12,6,astart - Gurobi,22,66,42,8,67
0,7,demands,35,6000,72,8,52
0,7,durations,3,1,5,4,4
0,7,earliest_starts,0,0,0,0,0
0,7,latest_ends,143,143,143,143,143
0,7,care_factors,2000,7000,7000,3000,2000
0,7,predecessors,-1,-1,-1,-1,-1
0,7,successors,-1,-1,-1,-1,-1
0,7,prec_delays,-1,-1,-1,-1,-1
0,7,preferred_starts,138,14,3,75,36
1,7,astart - ogsa,138,14,3,75,36
1,7,astart - Gecode,138,14,3,75,36
1,7,astart - Gurobi,138,14,3,75,36
2,7,astart - ogsa,138,8,3,75,36
2,7,astart - Gecode,138,8,3,75,36
