Month,House,Attribute,0,1,2,3,4
0,1,demands,2400,120,2200,350,50
0,1,durations,4,3,4,5,6
0,1,earliest_starts,0,0,0,0,0
0,1,latest_ends,143,143,143,143,143
0,1,care_factors,1000,8000,2000,0,1000
0,1,predecessors,2,-1,-1,-1,-1
0,1,successors,3,-1,-1,-1,-1
0,1,prec_delays,0,-1,-1,-1,-1
0,1,preferred_starts,139,24,0,73,6
1,1,astart - ogsa,20,24,9,13,6
1,1,astart - Gecode,20,24,9,13,6
1,1,astart - Gurobi,20,24,9,13,6
2,1,astart - ogsa,6,24,6,10,6
2,1,astart - Gecode,6,24,6,10,6
2,1,astart - Gurobi,6,24,6,10,6
0,2,demands,93,10,400,15,15
0,2,durations,1,4,1,5,3
0,2,earliest_starts,0,0,0,0,0
0,2,latest_ends,143,143,143,143,143
0,2,care_factors,4000,3000,4000,10000,5000
0,2,predecessors,-1,-1,-1,-1,-1
0,2,successors,-1,-1,-1,-1,-1
0,2,prec_delays,-1,-1,-1,-1,-1
0,2,preferred_starts,122,92,53,36,94
1,2,astart - ogsa,122,92,53,36,94
1,2,astart - Gecode,122,92,53,36,94
1,2,astart - Gurobi,122,92,53,36,94
2,2,astart - ogsa,122,92,53,36,94
2,2,astart - Gecode,122,92,53,36,94
2,2,astart - Gurobi,122,92,53,36,94
0,3,demands,72,45,1000,1100,11
0,3,durations,3,1,4,9,3
0,3,earliest_starts,0,0,0,0,0
0,3,latest_ends,143,143,143,143,143
0,3,care_factors,9000,1000,5000,0,2000
0,3,predecessors,1,-1,-1,-1,-1
0,3,successors,3,-1,-1,-1,-1
0,3,prec_delays,58,-1,-1,-1,-1
0,3,preferred_starts,99,53,108,79,24
1,3,astart - ogsa,108,53,108,54,24
1,3,astart - Gecode,108,14,108,15,24
1,3,astart - Gurobi,108,14,108,15,24
2,3,astart - ogsa,102,53,108,54,24
2,3,astart - Gecode,102,5,108,6,24
2,3,astart - Gurobi,102,5,108,6,24
