Month,House,Attribute,0,1,2,3,4
0,1,demands,300,1100,75,100,38
0,1,durations,6,1,3,5,1
0,1,preferred_starts,108,138,132,135,76
0,1,earliest_starts,0,0,0,0,0
0,1,latest_ends,143,143,143,143,143
0,1,care_factors,7200,1800,3600,3600,2700
0,1,predecessors,0,0,-1,-1,-1
0,1,successors,1,3,-1,-1,-1
0,1,prec_delays,1,104,-1,-1,-1
1,1,astart - ogsa,108,137,132,135,76
1,1,astart - optimised,108,115,132,135,76
2,1,astart - ogsa,108,137,132,135,76
2,1,astart - optimised,108,115,132,135,76
0,2,demands,2300,1000,72,120,8
0,2,durations,1,3,2,1,1
0,2,preferred_starts,82,134,92,79,71
0,2,earliest_starts,0,0,0,0,0
0,2,latest_ends,143,143,143,143,143
0,2,care_factors,6300,3600,1800,0,4500
0,2,predecessors,-1,-1,-1,-1,-1
0,2,successors,-1,-1,-1,-1,-1
0,2,prec_delays,-1,-1,-1,-1,-1
1,2,astart - ogsa,80,135,91,19,71
1,2,astart - optimised,80,135,91,15,71
2,2,astart - ogsa,84,135,88,7,71
2,2,astart - optimised,84,135,88,6,71
0,3,demands,3600,55,1200,1200,1200
0,3,durations,8,4,1,5,2
0,3,preferred_starts,13,95,32,65,66
0,3,earliest_starts,0,0,0,0,0
0,3,latest_ends,143,143,143,143,143
0,3,care_factors,6300,3600,1800,4500,1800
0,3,predecessors,0,0,-1,-1,-1
0,3,successors,2,4,-1,-1,-1
0,3,prec_delays,19,39,-1,-1,-1
1,3,astart - ogsa,13,89,29,58,60
1,3,astart - optimised,13,89,29,58,60
2,3,astart - ogsa,6,102,26,65,67
2,3,astart - optimised,6,102,26,65,22
0,4,demands,35,11,2400,1200,2200
0,4,durations,8,4,1,5,3
0,4,preferred_starts,0,54,78,63,136
0,4,earliest_starts,0,0,0,0,0
0,4,latest_ends,143,143,143,143,143
0,4,care_factors,3600,0,900,2700,3600
0,4,predecessors,0,0,1,-1,-1
0,4,successors,1,2,3,-1,-1
0,4,prec_delays,40,125,120,-1,-1
1,4,astart - ogsa,0,17,23,19,135
1,4,astart - optimised,0,15,23,19,135
