Month,House,Attribute,0,1,2,3,4
0,1,demands,1200,45,90,120,15
0,1,durations,1,3,1,1,2
0,1,earliest_starts,0,0,0,0,0
0,1,latest_ends,143,143,143,143,143
0,1,care_factors,0,10000,4000,6000,7000
0,1,predecessors,2,1,-1,-1,-1
0,1,successors,3,4,-1,-1,-1
0,1,prec_delays,122,99,-1,-1,-1
0,1,preferred_starts,70,81,21,27,87
1,1,astart - ogsa,20,81,21,27,87
1,1,astart - Gecode,15,81,21,27,87
1,1,astart - Gurobi,23,81,21,27,87
2,1,astart - ogsa,7,81,21,27,87
2,1,astart - Gecode,6,81,21,27,87
2,1,astart - Gurobi,8,81,21,27,87
0,2,demands,900,1700,600,2000,1000
0,2,durations,1,5,5,2,3
0,2,earliest_starts,0,0,0,0,0
0,2,latest_ends,143,143,143,143,143
0,2,care_factors,7000,4000,1000,7000,7000
0,2,predecessors,0,0,-1,-1,-1
0,2,successors,1,3,-1,-1,-1
0,2,prec_delays,18,94,-1,-1,-1
0,2,preferred_starts,77,131,111,112,121
1,2,astart - ogsa,77,78,129,112,121
1,2,astart - Gecode,110,129,129,112,121
1,2,astart - Gurobi,110,129,129,112,121
2,2,astart - ogsa,77,84,133,114,122
2,2,astart - Gecode,110,129,133,114,121
2,2,astart - Gurobi,110,129,133,114,123
0,3,demands,72,50,5000,93,600
0,3,durations,5,2,4,4,5
0,3,earliest_starts,0,0,0,0,0
0,3,latest_ends,143,143,143,143,143
0,3,care_factors,0,2000,7000,4000,6000
0,3,predecessors,0,1,-1,-1,-1
0,3,successors,2,3,-1,-1,-1
0,3,prec_delays,15,53,-1,-1,-1
0,3,preferred_starts,85,56,132,92,134
1,3,astart - ogsa,16,56,21,89,134
1,3,astart - Gecode,129,56,134,89,134
1,3,astart - Gurobi,129,56,134,89,134
2,3,astart - ogsa,6,56,20,86,134
2,3,astart - Gecode,129,56,134,86,134
2,3,astart - Gurobi,129,56,134,86,134
