Month,House,Attribute,0,1,2,3,4
0,1,demands,700,140,700,38,1000
0,1,durations,4,7,6,5,3
0,1,earliest_starts,0,0,0,0,0
0,1,latest_ends,143,143,143,143,143
0,1,care_factors,6000,2000,6000,8000,1000
0,1,predecessors,0,-1,-1,-1,-1
0,1,successors,1,-1,-1,-1,-1
0,1,prec_delays,119,-1,-1,-1,-1
0,1,preferred_starts,47,132,36,87,31
1,1,astart - ogsa,47,132,24,87,21
1,1,astart - Gecode,47,132,24,87,21
1,1,astart - Gurobi,47,132,24,87,21
2,1,astart - ogsa,47,132,21,87,6
2,1,astart - Gecode,47,132,21,87,6
2,1,astart - Gurobi,47,132,21,87,6
0,2,demands,2000,350,2000,100,1200
0,2,durations,1,1,4,5,3
0,2,earliest_starts,0,0,0,0,0
0,2,latest_ends,143,143,143,143,143
0,2,care_factors,2000,4000,5000,6000,2000
0,2,predecessors,2,-1,-1,-1,-1
0,2,successors,4,-1,-1,-1,-1
0,2,prec_delays,74,-1,-1,-1,-1
0,2,preferred_starts,116,87,50,67,55
1,2,astart - ogsa,129,87,20,67,24
1,2,astart - Gecode,129,87,20,67,24
1,2,astart - Gurobi,129,87,20,67,24
2,2,astart - ogsa,116,86,20,67,24
2,2,astart - Gecode,116,86,20,67,24
2,2,astart - Gurobi,116,86,20,67,24
0,3,demands,100,8,93,1000,6000
0,3,durations,4,4,3,6,5
0,3,earliest_starts,0,0,0,0,0
0,3,latest_ends,143,143,143,143,143
0,3,care_factors,0,4000,3000,8000,4000
0,3,predecessors,0,-1,-1,-1,-1
0,3,successors,3,-1,-1,-1,-1
0,3,prec_delays,56,-1,-1,-1,-1
0,3,preferred_starts,51,48,60,95,7
1,3,astart - ogsa,15,48,60,75,15
1,3,astart - Gecode,54,48,60,108,15
1,3,astart - Gurobi,54,48,60,108,15
2,3,astart - ogsa,6,48,60,66,6
2,3,astart - Gecode,42,48,60,102,6
2,3,astart - Gurobi,42,48,60,102,6
