Month,House,Attribute,0,1,2,3,4
0,1,demands,1000,1100,2400,120,1500
0,1,durations,5,1,3,4,2
0,1,earliest_starts,0,0,0,0,0
0,1,latest_ends,143,143,143,143,143
0,1,care_factors,2000,3000,7000,7000,4000
0,1,predecessors,-1,-1,-1,-1,-1
0,1,successors,-1,-1,-1,-1,-1
0,1,prec_delays,-1,-1,-1,-1,-1
0,1,preferred_starts,49,53,102,62,18
1,1,astart - ogsa,19,54,108,62,18
1,1,astart - Gecode,19,54,108,62,18
1,1,astart - Gurobi,19,54,108,62,18
2,1,astart - ogsa,19,53,102,62,18
2,1,astart - Gecode,19,53,102,62,18
2,1,astart - Gurobi,19,53,102,62,18
0,2,demands,50,50,2400,72,2000
0,2,durations,1,2,2,2,4
0,2,earliest_starts,0,0,0,0,0
0,2,latest_ends,143,143,143,143,143
0,2,care_factors,7000,6000,10000,6000,8000
0,2,predecessors,3,-1,-1,-1,-1
0,2,successors,4,-1,-1,-1,-1
0,2,prec_delays,78,-1,-1,-1,-1
0,2,preferred_starts,55,128,30,45,63
1,2,astart - ogsa,55,128,28,45,59
1,2,astart - Gecode,55,128,28,45,59
1,2,astart - Gurobi,55,128,28,45,59
2,2,astart - ogsa,55,128,28,45,65
2,2,astart - Gecode,55,128,28,45,65
2,2,astart - Gurobi,55,128,28,45,65
0,3,demands,650,5000,56,1200,1200
0,3,durations,3,1,2,4,4
0,3,earliest_starts,0,0,0,0,0
0,3,latest_ends,143,143,143,143,143
0,3,care_factors,1000,8000,8000,4000,7000
0,3,predecessors,3,-1,-1,-1,-1
0,3,successors,4,-1,-1,-1,-1
0,3,prec_delays,129,-1,-1,-1,-1
0,3,preferred_starts,127,97,51,27,89
1,3,astart - ogsa,129,108,51,20,77
1,3,astart - Gecode,129,108,51,20,77
1,3,astart - Gurobi,129,108,51,20,77
2,3,astart - ogsa,135,102,51,20,84
2,3,astart - Gecode,135,102,51,20,84
2,3,astart - Gurobi,135,102,51,20,84
