Month,House,Attribute,0,1,2,3,4
0,1,demands,1200,2400,56,2400,72
0,1,durations,7,7,4,7,4
0,1,earliest_starts,0,0,0,0,0
0,1,latest_ends,143,143,143,143,143
0,1,care_factors,1600,4800,4000,0,3200
0,1,predecessors,-1,-1,-1,-1,-1
0,1,successors,-1,-1,-1,-1,-1
0,1,prec_delays,-1,-1,-1,-1,-1
0,1,preferred_starts,106,89,56,39,0
1,1,astart - ogsa,17,17,56,16,0
1,1,astart - Gecode,17,17,56,15,0
2,1,astart - ogsa,6,17,56,6,0
2,1,astart - Gecode,6,17,56,6,0
3,1,astart - ogsa,17,17,56,14,0
3,1,astart - Gecode,17,17,56,14,0
4,1,astart - ogsa,20,20,56,19,0
4,1,astart - Gecode,20,20,56,19,0
5,1,astart - ogsa,21,21,56,20,0
5,1,astart - Gecode,21,21,56,20,0
6,1,astart - ogsa,20,20,56,20,0
6,1,astart - Gecode,20,20,56,20,0
7,1,astart - ogsa,20,20,56,18,0
7,1,astart - Gecode,20,20,56,18,0
8,1,astart - ogsa,23,23,56,23,0
8,1,astart - Gecode,23,23,56,22,0
9,1,astart - ogsa,23,23,56,23,0
9,1,astart - Gecode,23,23,56,23,0
10,1,astart - ogsa,17,17,56,17,0
10,1,astart - Gecode,17,17,56,17,0
11,1,astart - ogsa,11,83,56,9,0
11,1,astart - Gecode,11,83,56,9,0
12,1,astart - ogsa,17,17,56,14,0
12,1,astart - Gecode,17,17,56,14,0
0,2,demands,100,3500,100,1,120
0,2,durations,5,1,5,4,3
0,2,earliest_starts,0,0,0,0,0
0,2,latest_ends,143,143,143,143,143
0,2,care_factors,4800,7200,4000,2400,2400
0,2,predecessors,1,-1,-1,-1,-1
0,2,successors,2,-1,-1,-1,-1
0,2,prec_delays,27,-1,-1,-1,-1
0,2,preferred_starts,75,64,69,27,63
1,2,astart - ogsa,75,62,69,27,63
1,2,astart - Gecode,75,62,69,27,63
2,2,astart - ogsa,75,66,69,27,63
2,2,astart - Gecode,75,66,69,27,63
3,2,astart - ogsa,75,64,69,27,63
3,2,astart - Gecode,75,64,69,27,63
4,2,astart - ogsa,75,64,69,27,63
4,2,astart - Gecode,75,64,69,27,63
5,2,astart - ogsa,75,64,69,27,63
5,2,astart - Gecode,75,64,69,27,63
6,2,astart - ogsa,75,66,69,27,63
6,2,astart - Gecode,75,66,69,27,63
7,2,astart - ogsa,75,66,69,27,63
7,2,astart - Gecode,75,66,69,27,63
8,2,astart - ogsa,75,69,70,27,63
8,2,astart - Gecode,75,64,69,27,63
9,2,astart - ogsa,75,64,69,27,63
9,2,astart - Gecode,75,64,69,27,63
10,2,astart - ogsa,75,64,69,27,63
10,2,astart - Gecode,75,64,69,27,63
11,2,astart - ogsa,75,66,69,27,63
11,2,astart - Gecode,75,66,69,27,63
12,2,astart - ogsa,75,62,69,27,63
12,2,astart - Gecode,75,62,69,27,63
0,3,demands,1,2400,10,2400,90
0,3,durations,3,3,3,3,4
0,3,earliest_starts,0,0,0,0,0
0,3,latest_ends,143,143,143,143,143
0,3,care_factors,1600,800,4000,0,8000
0,3,predecessors,-1,-1,-1,-1,-1
0,3,successors,-1,-1,-1,-1,-1
0,3,prec_delays,-1,-1,-1,-1,-1
0,3,preferred_starts,88,83,42,30,13
1,3,astart - ogsa,88,21,42,20,13
1,3,astart - Gecode,88,21,42,20,13
2,3,astart - ogsa,88,6,42,6,13
2,3,astart - Gecode,88,6,42,6,13
3,3,astart - ogsa,88,18,42,17,13
3,3,astart - Gecode,88,18,42,18,13
4,3,astart - ogsa,88,21,42,21,13
4,3,astart - Gecode,88,21,42,21,13
5,3,astart - ogsa,88,21,42,21,13
5,3,astart - Gecode,88,21,42,21,13
6,3,astart - ogsa,88,24,42,24,13
6,3,astart - Gecode,88,24,42,24,13
7,3,astart - ogsa,88,21,42,18,13
7,3,astart - Gecode,88,21,42,20,13
8,3,astart - ogsa,88,24,42,24,13
8,3,astart - Gecode,88,24,42,24,13
9,3,astart - ogsa,88,27,42,27,13
9,3,astart - Gecode,88,27,42,27,13
10,3,astart - ogsa,88,21,42,21,13
10,3,astart - Gecode,88,21,42,21,13
11,3,astart - ogsa,88,12,42,9,13
11,3,astart - Gecode,88,12,42,9,13
12,3,astart - ogsa,88,18,42,15,13
12,3,astart - Gecode,88,18,42,18,13
0,4,demands,300,52,1000,45,1100
0,4,durations,3,2,6,1,1
0,4,earliest_starts,0,0,0,0,0
0,4,latest_ends,143,143,143,143,143
0,4,care_factors,800,1600,800,7200,4000
0,4,predecessors,0,1,-1,-1,-1
0,4,successors,3,4,-1,-1,-1
0,4,prec_delays,35,6,-1,-1,-1
0,4,preferred_starts,49,38,104,61,104
1,4,astart - ogsa,21,38,18,59,46
1,4,astart - Gecode,42,108,18,61,110
2,4,astart - ogsa,21,38,6,59,46
2,4,astart - Gecode,23,102,6,61,104
3,4,astart - ogsa,51,38,15,61,46
3,4,astart - Gecode,51,97,15,61,105
4,4,astart - ogsa,24,38,21,61,44
4,4,astart - Gecode,24,96,21,61,104
5,4,astart - ogsa,27,37,21,61,44
5,4,astart - Gecode,27,90,21,61,98
6,4,astart - ogsa,24,37,21,61,44
6,4,astart - Gecode,24,84,21,61,92
7,4,astart - ogsa,27,37,18,61,44
7,4,astart - Gecode,27,84,18,61,92
8,4,astart - ogsa,27,37,24,61,45
8,4,astart - Gecode,27,90,24,61,98
9,4,astart - ogsa,27,37,24,61,44
9,4,astart - Gecode,27,90,24,61,98
10,4,astart - ogsa,21,38,18,59,46
10,4,astart - Gecode,23,96,18,61,104
11,4,astart - ogsa,27,38,9,61,46
11,4,astart - Gecode,27,96,9,61,104
12,4,astart - ogsa,21,38,15,59,46
12,4,astart - Gecode,27,96,15,61,104
0,5,demands,300,5000,50,2000,3600
0,5,durations,2,4,3,1,7
0,5,earliest_starts,0,0,0,0,0
0,5,latest_ends,143,143,143,143,143
0,5,care_factors,5600,7200,5600,4800,0
0,5,predecessors,-1,-1,-1,-1,-1
0,5,successors,-1,-1,-1,-1,-1
0,5,prec_delays,-1,-1,-1,-1,-1
0,5,preferred_starts,49,48,41,107,0
1,5,astart - ogsa,49,20,41,108,16
1,5,astart - Gecode,49,20,41,108,15
2,5,astart - ogsa,49,6,41,107,6
2,5,astart - Gecode,49,6,41,107,6
3,5,astart - ogsa,49,20,41,107,14
3,5,astart - Gecode,49,20,41,107,14
4,5,astart - ogsa,49,23,41,114,20
4,5,astart - Gecode,49,23,41,114,18
5,5,astart - ogsa,51,21,41,114,20
5,5,astart - Gecode,51,21,41,114,20
6,5,astart - ogsa,51,23,41,92,20
6,5,astart - Gecode,51,23,41,92,20
7,5,astart - ogsa,49,23,41,101,18
7,5,astart - Gecode,49,23,41,101,18
8,5,astart - ogsa,49,26,41,98,21
8,5,astart - Gecode,49,26,41,98,22
9,5,astart - ogsa,51,26,41,98,23
9,5,astart - Gecode,51,26,41,98,23
10,5,astart - ogsa,49,20,41,104,17
10,5,astart - Gecode,49,20,41,104,17
11,5,astart - ogsa,49,14,41,107,9
11,5,astart - Gecode,49,14,41,107,9
12,5,astart - ogsa,49,20,41,104,15
12,5,astart - Gecode,49,20,41,104,14
0,6,demands,1200,700,650,2400,10
0,6,durations,2,1,5,3,1
0,6,earliest_starts,0,0,0,0,0
0,6,latest_ends,143,143,143,143,143
0,6,care_factors,0,3200,4000,4800,4000
0,6,predecessors,0,2,-1,-1,-1
0,6,successors,3,4,-1,-1,-1
0,6,prec_delays,33,55,-1,-1,-1
0,6,preferred_starts,85,99,47,88,66
1,6,astart - ogsa,16,108,47,21,66
1,6,astart - Gecode,16,108,47,21,66
2,6,astart - ogsa,7,102,47,21,66
2,6,astart - Gecode,7,102,47,21,66
3,6,astart - ogsa,15,99,47,21,66
3,6,astart - Gecode,69,99,47,84,66
4,6,astart - ogsa,22,98,25,24,66
4,6,astart - Gecode,21,98,25,24,66
5,6,astart - ogsa,21,98,25,23,66
5,6,astart - Gecode,22,98,25,24,66
6,6,astart - ogsa,25,98,25,27,66
6,6,astart - Gecode,22,98,25,24,66
7,6,astart - ogsa,21,98,25,27,66
7,6,astart - Gecode,19,98,25,27,66
8,6,astart - ogsa,25,98,25,27,66
8,6,astart - Gecode,24,98,25,27,66
9,6,astart - ogsa,27,98,25,62,66
9,6,astart - Gecode,75,98,25,87,66
10,6,astart - ogsa,21,98,19,23,66
10,6,astart - Gecode,75,98,19,77,66
11,6,astart - ogsa,12,98,25,27,66
11,6,astart - Gecode,72,98,25,84,66
12,6,astart - ogsa,18,99,25,21,66
12,6,astart - Gecode,19,99,25,21,66
0,7,demands,72,400,2200,1200,1000
0,7,durations,4,6,2,4,2
0,7,earliest_starts,0,0,0,0,0
0,7,latest_ends,143,143,143,143,143
0,7,care_factors,800,3200,2400,3200,6400
0,7,predecessors,3,-1,-1,-1,-1
0,7,successors,4,-1,-1,-1,-1
0,7,prec_delays,44,-1,-1,-1,-1
0,7,preferred_starts,124,78,131,10,88
1,7,astart - ogsa,124,75,130,10,58
1,7,astart - Gecode,124,75,130,20,68
2,7,astart - ogsa,124,72,135,6,54
2,7,astart - Gecode,124,72,135,20,68
3,7,astart - ogsa,124,78,130,12,60
3,7,astart - Gecode,124,78,130,21,69
4,7,astart - ogsa,124,78,130,10,58
4,7,astart - Gecode,124,78,130,24,72
5,7,astart - ogsa,124,78,130,20,68
5,7,astart - Gecode,124,78,130,26,74
6,7,astart - ogsa,124,78,130,18,66
6,7,astart - Gecode,124,78,130,23,71
7,7,astart - ogsa,126,78,135,18,66
7,7,astart - Gecode,126,78,135,22,70
8,7,astart - ogsa,128,78,135,18,66
8,7,astart - Gecode,128,78,135,26,74
9,7,astart - ogsa,126,78,88,15,63
9,7,astart - Gecode,126,78,88,26,74
10,7,astart - ogsa,124,75,130,15,63
10,7,astart - Gecode,124,75,130,20,67
11,7,astart - ogsa,124,78,130,10,58
11,7,astart - Gecode,124,78,130,26,74
12,7,astart - ogsa,126,69,130,10,58
12,7,astart - Gecode,126,69,130,20,68
0,8,demands,5,6000,150,150,148
0,8,durations,3,7,2,2,2
0,8,earliest_starts,0,0,0,0,0
0,8,latest_ends,143,143,143,143,143
0,8,care_factors,4000,7200,3200,800,8000
0,8,predecessors,1,1,-1,-1,-1
0,8,successors,2,4,-1,-1,-1
0,8,prec_delays,105,133,-1,-1,-1
0,8,preferred_starts,42,7,34,13,24
1,8,astart - ogsa,42,9,34,13,24
1,8,astart - Gecode,42,9,34,13,24
2,8,astart - ogsa,42,6,34,13,24
2,8,astart - Gecode,42,6,34,13,24
3,8,astart - ogsa,42,12,34,13,24
3,8,astart - Gecode,42,12,34,13,24
4,8,astart - ogsa,42,17,34,13,24
4,8,astart - Gecode,42,17,34,13,24
5,8,astart - ogsa,42,18,34,13,25
5,8,astart - Gecode,42,18,34,13,25
6,8,astart - ogsa,42,18,34,13,25
6,8,astart - Gecode,42,18,34,13,25
7,8,astart - ogsa,42,18,34,13,25
7,8,astart - Gecode,42,17,34,13,24
8,8,astart - ogsa,42,20,34,13,27
8,8,astart - Gecode,42,18,34,13,25
9,8,astart - ogsa,42,15,34,13,24
9,8,astart - Gecode,42,15,34,13,24
10,8,astart - ogsa,42,17,34,15,24
10,8,astart - Gecode,42,17,34,15,24
11,8,astart - ogsa,42,9,34,13,24
11,8,astart - Gecode,42,9,34,13,24
12,8,astart - ogsa,42,9,34,13,24
12,8,astart - Gecode,42,9,34,13,24
0,9,demands,15,4000,1100,1200,700
0,9,durations,5,2,3,1,1
0,9,earliest_starts,0,0,0,0,0
0,9,latest_ends,143,143,143,143,143
0,9,care_factors,5600,5600,3200,0,5600
0,9,predecessors,0,1,-1,-1,-1
0,9,successors,1,2,-1,-1,-1
0,9,prec_delays,72,109,-1,-1,-1
0,9,preferred_starts,46,73,115,58,52
1,9,astart - ogsa,46,75,129,22,52
1,9,astart - Gecode,46,75,129,19,52
2,9,astart - ogsa,46,73,114,8,52
2,9,astart - Gecode,46,73,114,7,52
3,9,astart - ogsa,46,70,120,16,52
3,9,astart - Gecode,46,70,120,17,52
4,9,astart - ogsa,46,73,114,23,52
4,9,astart - Gecode,46,73,114,23,52
5,9,astart - ogsa,46,73,114,21,52
5,9,astart - Gecode,46,73,114,22,52
6,9,astart - ogsa,46,81,129,26,52
6,9,astart - Gecode,46,81,129,25,52
7,9,astart - ogsa,46,70,135,23,52
7,9,astart - Gecode,46,70,135,21,52
8,9,astart - ogsa,46,75,90,25,52
8,9,astart - Gecode,46,75,90,26,52
9,9,astart - ogsa,46,75,87,29,52
9,9,astart - Gecode,46,75,87,29,52
10,9,astart - ogsa,46,75,129,21,52
10,9,astart - Gecode,46,75,129,22,52
11,9,astart - ogsa,46,73,129,9,52
11,9,astart - Gecode,46,73,129,13,52
12,9,astart - ogsa,46,73,129,15,52
12,9,astart - Gecode,46,73,129,20,52
0,10,demands,68,150,1200,68,100
0,10,durations,1,5,3,6,2
0,10,earliest_starts,0,0,0,0,0
0,10,latest_ends,143,143,143,143,143
0,10,care_factors,0,0,6400,4000,3200
0,10,predecessors,0,0,1,2,-1
0,10,successors,1,2,3,4,-1
0,10,prec_delays,86,25,12,59,-1
0,10,preferred_starts,40,80,108,117,111
1,10,astart - ogsa,23,24,49,41,111
1,10,astart - Gecode,91,112,108,117,111
2,10,astart - ogsa,8,15,27,32,88
2,10,astart - Gecode,102,103,108,117,111
3,10,astart - ogsa,18,19,44,36,106
3,10,astart - Gecode,83,106,108,117,111
4,10,astart - ogsa,23,24,49,41,111
4,10,astart - Gecode,91,112,114,117,117
5,10,astart - ogsa,21,22,27,39,89
5,10,astart - Gecode,88,112,114,117,117
6,10,astart - ogsa,26,27,30,44,92
6,10,astart - Gecode,84,112,90,117,111
7,10,astart - ogsa,22,23,27,40,89
7,10,astart - Gecode,84,100,90,117,111
8,10,astart - ogsa,24,25,27,42,89
8,10,astart - Gecode,77,100,90,117,114
9,10,astart - ogsa,29,30,55,47,111
9,10,astart - Gecode,76,100,87,117,111
10,10,astart - ogsa,23,24,45,41,107
10,10,astart - Gecode,76,100,102,117,111
11,10,astart - ogsa,14,15,27,32,89
11,10,astart - Gecode,86,102,108,117,111
12,10,astart - ogsa,16,17,42,34,104
12,10,astart - Gecode,79,102,102,117,111
0,11,demands,1000,1000,72,4000,50
0,11,durations,4,6,5,7,3
0,11,earliest_starts,0,0,0,0,0
0,11,latest_ends,143,143,143,143,143
0,11,care_factors,3200,8000,4800,7200,800
0,11,predecessors,0,0,1,-1,-1
0,11,successors,2,3,4,-1,-1
0,11,prec_delays,127,20,18,-1,-1
0,11,preferred_starts,75,19,101,100,30
1,11,astart - ogsa,75,19,108,87,30
1,11,astart - Gecode,13,19,108,17,30
2,11,astart - ogsa,74,19,102,84,27
2,11,astart - Gecode,6,19,102,17,27
3,11,astart - ogsa,75,18,101,80,30
3,11,astart - Gecode,13,18,101,17,30
4,11,astart - ogsa,74,19,101,78,30
4,11,astart - Gecode,16,19,101,20,30
5,11,astart - ogsa,75,19,101,86,30
5,11,astart - Gecode,18,19,101,22,30
6,11,astart - ogsa,81,19,101,85,30
6,11,astart - Gecode,18,19,101,22,30
7,11,astart - ogsa,78,19,101,82,30
7,11,astart - Gecode,18,19,101,22,30
8,11,astart - ogsa,75,19,101,86,30
8,11,astart - Gecode,19,19,101,23,30
9,11,astart - ogsa,75,19,101,86,30
9,11,astart - Gecode,75,19,101,86,30
10,11,astart - ogsa,75,19,101,79,27
10,11,astart - Gecode,13,19,101,17,27
11,11,astart - ogsa,75,19,101,83,27
11,11,astart - Gecode,75,19,101,83,27
12,11,astart - ogsa,20,19,101,24,30
12,11,astart - Gecode,13,19,101,17,30
0,12,demands,2400,100,1100,2400,56
0,12,durations,4,1,6,3,4
0,12,earliest_starts,0,0,0,0,0
0,12,latest_ends,143,143,143,143,143
0,12,care_factors,4800,3200,1600,7200,2400
0,12,predecessors,-1,-1,-1,-1,-1
0,12,successors,-1,-1,-1,-1,-1
0,12,prec_delays,-1,-1,-1,-1,-1
0,12,preferred_starts,131,113,41,10,85
1,12,astart - ogsa,129,113,18,10,77
1,12,astart - Gecode,129,113,18,10,77
2,12,astart - ogsa,134,113,6,6,85
2,12,astart - Gecode,134,113,6,6,85
3,12,astart - ogsa,134,113,18,10,85
3,12,astart - Gecode,134,113,18,12,85
4,12,astart - ogsa,128,113,21,10,85
4,12,astart - Gecode,128,113,21,10,85
5,12,astart - ogsa,128,113,21,12,85
5,12,astart - Gecode,128,113,21,12,85
6,12,astart - ogsa,135,113,21,18,85
6,12,astart - Gecode,135,113,21,18,85
7,12,astart - ogsa,135,113,21,17,85
7,12,astart - Gecode,135,113,21,14,85
8,12,astart - ogsa,26,114,24,18,85
8,12,astart - Gecode,26,114,24,18,85
9,12,astart - ogsa,87,114,24,15,85
9,12,astart - Gecode,87,114,24,15,85
10,12,astart - ogsa,128,114,18,15,85
10,12,astart - Gecode,128,114,18,15,85
11,12,astart - ogsa,134,113,12,10,85
11,12,astart - Gecode,134,113,12,10,85
12,12,astart - ogsa,129,113,18,10,85
12,12,astart - Gecode,129,113,18,10,85
0,13,demands,72,148,2400,38,90
0,13,durations,7,2,4,2,5
0,13,earliest_starts,0,0,0,0,0
0,13,latest_ends,143,143,143,143,143
0,13,care_factors,3200,1600,3200,5600,8000
0,13,predecessors,0,2,-1,-1,-1
0,13,successors,1,3,-1,-1,-1
0,13,prec_delays,67,125,-1,-1,-1
0,13,preferred_starts,39,69,17,29,23
1,13,astart - ogsa,39,69,17,29,23
1,13,astart - Gecode,39,69,17,29,23
2,13,astart - ogsa,39,69,6,29,23
2,13,astart - Gecode,39,69,6,29,23
3,13,astart - ogsa,39,69,17,29,23
3,13,astart - Gecode,39,69,17,29,23
4,13,astart - ogsa,39,69,18,29,23
4,13,astart - Gecode,39,69,18,29,23
5,13,astart - ogsa,32,69,20,29,23
5,13,astart - Gecode,32,69,20,29,23
6,13,astart - ogsa,32,69,18,29,23
6,13,astart - Gecode,32,69,18,29,23
7,13,astart - ogsa,32,69,18,29,23
7,13,astart - Gecode,32,69,18,29,23
8,13,astart - ogsa,29,69,21,29,23
8,13,astart - Gecode,29,69,18,29,23
9,13,astart - ogsa,29,69,17,29,23
9,13,astart - Gecode,29,69,17,29,23
10,13,astart - ogsa,39,69,20,29,23
10,13,astart - Gecode,39,69,20,29,23
11,13,astart - ogsa,39,69,14,29,23
11,13,astart - Gecode,39,69,14,29,23
12,13,astart - ogsa,39,69,17,29,23
12,13,astart - Gecode,39,69,17,29,23
0,14,demands,1200,700,140,500,2400
0,14,durations,5,3,2,2,2
0,14,earliest_starts,0,0,0,0,0
0,14,latest_ends,143,143,143,143,143
0,14,care_factors,8000,2400,7200,6400,8000
0,14,predecessors,2,-1,-1,-1,-1
0,14,successors,4,-1,-1,-1,-1
0,14,prec_delays,62,-1,-1,-1,-1
0,14,preferred_starts,27,73,18,109,42
1,14,astart - ogsa,25,73,18,109,42
1,14,astart - Gecode,25,73,18,109,42
2,14,astart - ogsa,22,73,18,109,42
2,14,astart - Gecode,22,73,18,109,42
3,14,astart - ogsa,19,69,18,109,42
3,14,astart - Gecode,19,69,18,109,42
4,14,astart - ogsa,25,73,18,114,42
4,14,astart - Gecode,25,73,18,114,42
5,14,astart - ogsa,25,73,18,111,28
5,14,astart - Gecode,25,73,18,111,28
6,14,astart - ogsa,25,75,18,114,31
6,14,astart - Gecode,25,75,18,114,31
7,14,astart - ogsa,25,69,18,109,28
7,14,astart - Gecode,25,69,18,109,28
8,14,astart - ogsa,25,73,18,103,28
8,14,astart - Gecode,25,73,18,103,28
9,14,astart - ogsa,25,73,18,103,28
9,14,astart - Gecode,25,73,18,103,28
10,14,astart - ogsa,19,75,18,109,42
10,14,astart - Gecode,19,75,18,109,42
11,14,astart - ogsa,25,73,18,109,28
11,14,astart - Gecode,25,73,18,109,28
12,14,astart - ogsa,25,72,18,109,28
12,14,astart - Gecode,25,72,18,109,28
0,15,demands,650,2000,2000,8,2300
0,15,durations,3,3,7,2,2
0,15,earliest_starts,0,0,0,0,0
0,15,latest_ends,143,143,143,143,143
0,15,care_factors,800,800,6400,4000,0
0,15,predecessors,1,-1,-1,-1,-1
0,15,successors,2,-1,-1,-1,-1
0,15,prec_delays,22,-1,-1,-1,-1
0,15,preferred_starts,76,111,133,40,37
1,15,astart - ogsa,21,21,24,40,21
1,15,astart - Gecode,21,128,131,40,17
2,15,astart - ogsa,6,6,17,40,7
2,15,astart - Gecode,6,129,132,40,6
3,15,astart - ogsa,69,18,21,40,16
3,15,astart - Gecode,69,128,131,40,17
4,15,astart - ogsa,24,21,24,40,21
4,15,astart - Gecode,24,122,125,40,22
5,15,astart - ogsa,21,21,24,40,21
5,15,astart - Gecode,21,129,135,40,21
6,15,astart - ogsa,24,24,27,40,25
6,15,astart - Gecode,24,20,23,40,25
7,15,astart - ogsa,24,21,24,40,20
7,15,astart - Gecode,24,20,23,40,20
8,15,astart - ogsa,27,24,27,40,24
8,15,astart - Gecode,27,20,23,40,25
9,15,astart - ogsa,75,27,30,40,28
9,15,astart - Gecode,75,75,86,40,28
10,15,astart - ogsa,75,21,24,40,22
10,15,astart - Gecode,75,128,131,40,21
11,15,astart - ogsa,78,12,15,40,10
11,15,astart - Gecode,78,128,131,40,11
12,15,astart - ogsa,21,18,21,40,16
12,15,astart - Gecode,21,129,133,40,19
0,16,demands,50,900,700,1200,1200
0,16,durations,3,4,2,4,5
0,16,earliest_starts,0,0,0,0,0
0,16,latest_ends,143,143,143,143,143
0,16,care_factors,1600,6400,3200,0,4800
0,16,predecessors,1,2,-1,-1,-1
0,16,successors,3,4,-1,-1,-1
0,16,prec_delays,129,83,-1,-1,-1
0,16,preferred_starts,90,24,61,55,73
1,16,astart - ogsa,90,24,61,28,73
1,16,astart - Gecode,90,22,61,26,73
2,16,astart - ogsa,87,23,61,27,73
2,16,astart - Gecode,87,19,61,23,73
3,16,astart - ogsa,90,20,61,24,73
3,16,astart - Gecode,90,16,61,20,73
4,16,astart - ogsa,90,24,61,28,73
4,16,astart - Gecode,90,22,61,26,73
5,16,astart - ogsa,90,24,61,28,73
5,16,astart - Gecode,90,22,61,26,73
6,16,astart - ogsa,90,24,66,28,81
6,16,astart - Gecode,90,22,66,26,81
7,16,astart - ogsa,90,24,61,28,78
7,16,astart - Gecode,90,22,61,26,78
8,16,astart - ogsa,90,24,63,28,73
8,16,astart - Gecode,90,22,63,26,73
9,16,astart - ogsa,90,24,61,28,73
9,16,astart - Gecode,90,22,61,26,73
10,16,astart - ogsa,90,20,61,24,75
10,16,astart - Gecode,90,16,61,20,75
11,16,astart - ogsa,90,24,61,84,73
11,16,astart - Gecode,90,13,61,17,73
12,16,astart - ogsa,87,24,61,28,70
12,16,astart - Gecode,87,16,61,20,70
0,17,demands,10,35,15,300,15
0,17,durations,2,9,2,3,2
0,17,earliest_starts,0,0,0,0,0
0,17,latest_ends,143,143,143,143,143
0,17,care_factors,3200,6400,4000,3200,2400
0,17,predecessors,0,0,-1,-1,-1
0,17,successors,1,2,-1,-1,-1
0,17,prec_delays,128,89,-1,-1,-1
0,17,preferred_starts,46,108,75,72,116
1,17,astart - ogsa,46,108,75,72,116
1,17,astart - Gecode,46,108,75,72,116
2,17,astart - ogsa,46,108,75,72,116
2,17,astart - Gecode,46,108,75,72,116
3,17,astart - ogsa,46,108,75,72,116
3,17,astart - Gecode,46,108,75,72,116
4,17,astart - ogsa,46,108,75,72,116
4,17,astart - Gecode,46,108,75,72,116
5,17,astart - ogsa,46,108,75,72,116
5,17,astart - Gecode,46,108,75,72,116
6,17,astart - ogsa,46,108,75,72,116
6,17,astart - Gecode,46,108,75,72,116
7,17,astart - ogsa,46,108,75,72,116
7,17,astart - Gecode,46,108,75,72,116
8,17,astart - ogsa,46,108,75,72,116
8,17,astart - Gecode,46,108,75,72,116
9,17,astart - ogsa,46,108,75,72,116
9,17,astart - Gecode,46,108,75,72,116
10,17,astart - ogsa,46,108,75,75,116
10,17,astart - Gecode,46,108,75,75,116
11,17,astart - ogsa,46,108,75,72,116
11,17,astart - Gecode,46,108,75,72,116
12,17,astart - ogsa,46,108,75,72,116
12,17,astart - Gecode,46,108,75,72,116
0,18,demands,140,4,2000,900,1200
0,18,durations,4,2,1,4,1
0,18,earliest_starts,0,0,0,0,0
0,18,latest_ends,143,143,143,143,143
0,18,care_factors,800,4000,0,4000,4800
0,18,predecessors,-1,-1,-1,-1,-1
0,18,successors,-1,-1,-1,-1,-1
0,18,prec_delays,-1,-1,-1,-1,-1
0,18,preferred_starts,117,60,29,18,13
1,18,astart - ogsa,117,60,19,18,13
1,18,astart - Gecode,117,60,19,18,13
2,18,astart - ogsa,117,60,7,18,13
2,18,astart - Gecode,117,60,6,18,13
3,18,astart - ogsa,117,60,18,18,13
3,18,astart - Gecode,117,60,19,18,13
4,18,astart - ogsa,117,60,21,18,13
4,18,astart - Gecode,117,60,23,18,13
5,18,astart - ogsa,116,60,21,18,13
5,18,astart - Gecode,116,60,21,18,13
6,18,astart - ogsa,128,60,24,18,13
6,18,astart - Gecode,128,60,25,18,13
7,18,astart - ogsa,128,60,18,18,13
7,18,astart - Gecode,128,60,18,18,13
8,18,astart - ogsa,129,60,24,18,13
8,18,astart - Gecode,129,60,26,18,13
9,18,astart - ogsa,87,60,27,18,13
9,18,astart - Gecode,87,60,29,18,13
10,18,astart - ogsa,128,60,21,20,13
10,18,astart - Gecode,128,60,23,20,13
11,18,astart - ogsa,123,60,14,17,13
11,18,astart - Gecode,123,60,10,17,13
12,18,astart - ogsa,128,60,16,18,13
12,18,astart - Gecode,128,60,19,18,13
0,19,demands,90,1000,2000,3600,75
0,19,durations,8,3,1,6,7
0,19,earliest_starts,0,0,0,0,0
0,19,latest_ends,143,143,143,143,143
0,19,care_factors,4800,7200,1600,4800,3200
0,19,predecessors,-1,-1,-1,-1,-1
0,19,successors,-1,-1,-1,-1,-1
0,19,prec_delays,-1,-1,-1,-1,-1
0,19,preferred_starts,89,24,64,68,64
1,19,astart - ogsa,73,24,62,18,64
1,19,astart - Gecode,73,24,62,18,64
2,19,astart - ogsa,84,24,66,6,64
2,19,astart - Gecode,84,24,66,6,64
3,19,astart - ogsa,89,24,62,18,64
3,19,astart - Gecode,89,24,62,18,64
4,19,astart - ogsa,89,24,64,21,64
4,19,astart - Gecode,89,24,64,21,64
5,19,astart - ogsa,89,24,29,21,64
5,19,astart - Gecode,89,24,29,21,64
6,19,astart - ogsa,89,24,26,21,64
6,19,astart - Gecode,89,24,26,21,64
7,19,astart - ogsa,89,24,29,21,64
